Time,HipCenterX,HipCenterY,HipCenterZ,SpineX,SpineY,SpineZ,ShoulderCenterX,ShoulderCenterY,ShoulderCenterZ,HeadX,HeadY,HeadZ,ShoulderLeftX,ShoulderLeftY,ShoulderLeftZ,ElbowLeftX,ElbowLeftY,ElbowLeftZ,WristLeftX,WristLeftY,WristLeftZ,HandLeftX,HandLeftY,HandLeftZ,ShoulderRightX,ShoulderRightY,ShoulderRightZ,ElbowRightX,ElbowRightY,ElbowRightZ,WristRightX,WristRightY,WristRightZ,HandRightX,HandRightY,HandRightZ,HipLeftX,HipLeftY,HipLeftZ,KneeLeftX,KneeLeftY,KneeLeftZ,AnkleLeftX,AnkleLeftY,AnkleLeftZ,FootLeftX,FootLeftY,FootLeftZ,HipRightX,HipRightY,HipRightZ,KneeRightX,KneeRightY,KneeRightZ,AnkleRightX,AnkleRightY,AnkleRightZ,FootRightX,FootRightY,FootRightZ,
00:00:50.4979169,,,,,,,-0.04375358,-0.09546895,2.082763,-0.01633387,-0.3105443,2.109695,0.04684386,-0.1033106,2.182024,0.08150128,0.09303819,2.28728,0.2260885,0.03263899,2.20147,0.2295712,-0.02411439,2.18963,-0.1365296,-0.0188842,2.00886,-0.1683865,0.1476426,1.893111,-0.03807661,0.07785448,1.791163,-0.004261203,0.003267106,1.773783,,,,,,,,,,,,,,,,,,,,,,,,,
00:00:50.5189317,,,,,,,-0.04399488,-0.1019078,2.081806,-0.02326493,-0.2884162,2.093977,,,,0.07605334,0.08015676,2.284915,0.2304715,0.03037561,2.212347,0.2217498,-0.02273965,2.201859,-0.132263,-0.01137015,1.989087,-0.1628836,0.1538501,1.889938,-0.02777734,0.0813698,1.797861,0.005077638,0.03152206,1.782187,,,,,,,,,,,,,,,,,,,,,,,,,
00:00:50.5439479,,,,,,,-0.0498348,-0.1006329,2.07783,-0.02095272,-0.2915081,2.09709,,,,0.0623054,0.09885544,2.248576,0.2150456,0.01622316,2.238263,0.2373141,-0.03906751,2.220554,-0.1287803,-0.01287575,1.985255,-0.138653,0.1521662,1.879738,0.006385535,0.08193763,1.804866,0.03406342,0.0290054,1.791443,,,,,,,,,,,,,,,,,,,,,,,,,
00:00:50.5759688,,,,,,,-0.05090216,-0.09274699,2.06754,-0.01945681,-0.2940511,2.098709,,,,0.07932843,0.08285631,2.277824,0.2240745,-0.009973012,2.245051,0.2480658,-0.0627756,2.222998,-0.1212152,-0.0120855,1.977555,-0.1120656,0.1599002,1.873591,0.03563083,0.08098174,1.818295,0.07041483,0.0107035,1.802761,,,,,,,,,,,,,,,,,,,,,,,,,
00:00:50.6270031,,,,,,,-0.06632791,-0.08359889,2.040443,-0.0183151,-0.2941183,2.09975,,,,,,,0.2103426,-0.01048923,2.261277,0.2257628,-0.06891377,2.247457,-0.1084567,-0.02399585,1.974136,-0.09937729,0.1566997,1.869286,0.08742011,0.0197608,1.822879,0.08111217,0.01640852,1.816028,,,,,,,,,,,,,,,,,,,,,,,,,
00:00:50.6510194,,,,,,,-0.06636083,-0.08392185,2.040016,-0.07448321,-0.304189,2.091301,,,,,,,0.2152389,0.170003,2.411515,0.264805,0.1978571,2.465642,-0.1044163,-0.03012353,1.976171,-0.0733704,0.151352,1.863647,0.08662014,0.08409395,1.840122,0.09387153,0.04085229,1.833279,,,,,,,,,,,,,,,,,,,,,,,,,
00:00:50.6780366,,,,,,,-0.067227,-0.0844859,2.03957,-0.07494228,-0.3051955,2.091768,,,,,,,0.2188405,0.1696489,2.40885,0.3482113,0.1923356,2.483022,-0.1017044,-0.03062115,1.976665,-0.06455867,0.1496986,1.863128,0.09727584,0.08468108,1.841161,0.1074192,0.04560722,1.846053,,,,,,,,,,,,,,,,,,,,,,,,,
00:00:50.7140605,,,,,,,-0.06848265,-0.08634262,2.037148,-0.07497685,-0.3066522,2.092174,,,,0.09241058,0.04877481,2.285799,0.2555183,0.1511108,2.412393,0.3100023,0.1373483,2.437748,-0.09999908,-0.03216407,1.977604,-0.05033694,0.1495616,1.862619,0.1132052,0.08852577,1.852426,0.1221841,0.05310623,1.85892,,,,,,,,,,,,,,,,,,,,,,,,,
00:00:50.7721003,,,,,,,-0.06856772,-0.08631145,2.037081,-0.07534417,-0.3069495,2.092015,,,,0.09540979,0.04724532,2.285379,0.2263378,0.1744214,2.424786,0.3069518,0.1576039,2.439324,-0.09735629,-0.03398951,1.976184,-0.03251511,0.1472009,1.862132,0.1311197,0.08819241,1.864737,0.1415647,0.05377498,1.882731,,,,,,,,,,,,,,,,,,,,,,,,,
00:00:50.7941153,,,,,,,-0.06832317,-0.08595639,2.036215,-0.07191038,-0.3079005,2.092968,0.02037298,-0.08756843,2.018033,0.09308219,-0.0182519,2.211438,0.2164195,0.1195358,2.347603,0.2727404,0.1446016,2.403765,-0.07405569,-0.05401692,1.967933,-0.01607111,0.1453143,1.86309,0.1717506,0.02816321,1.916069,0.2343579,-0.01088717,1.937114,,,,,,,,,,,,,,,,,,,,,,,,,
00:00:50.8161283,,,,,,,-0.06285066,-0.07909755,2.032389,-0.06859073,-0.3012022,2.093323,-0.01390171,-0.06898278,1.957452,,,,0.1563685,0.09132792,2.316006,0.2367557,0.07441398,2.330842,-0.08303264,-0.04208065,1.968092,-0.01037217,0.1457912,1.863269,0.1767201,0.02987797,1.931376,0.2390841,-0.008759785,1.957466,,,,,,,,,,,,,,,,,,,,,,,,,
